"REF_DATE","GEO","DGUID","National Occupational Classification","Job vacancy characteristics","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","52.15","A","","","2"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","61.50","A","","","2"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","48.25","A","","","2"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","43.70","C","","","2"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","46.65","B","","","2"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","39.90","E","","","2"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","54.85","C","","","2"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","44.05","C","","","2"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","48.40","B","","","2"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","No minimum level of education required","Average offered hourly wage","Dollars","81","units","0","v105068373","7.322.5.5","50.30","D","","","2"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","245","E","","","0"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","75","E","","","0"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","105","D","","","0"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Job vacancies","Number","223","units","0","v105068374","7.322.6.1","","F","","","0"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","","F","","","1"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","","F","","","1"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","","F","","","1"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","","F","","","1"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","","F","","","1"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","5.4","E","","","1"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","5.7","E","","","1"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","","F","","","1"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","2.2","E","","","1"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","","F","","","1"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","4.0","E","","","1"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Proportion of job vacancies","Percentage","242","units","0","v105068375","7.322.6.2","","F","","","1"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","48.85","A","","","2"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","26.95","C","","","2"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","30.05","D","","","2"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","34.55","D","","","2"
"2021-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","33.60","C","","","2"
"2022-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","34.95","D","","","2"
"2022-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","43.70","B","","","2"
"2022-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","36.00","D","","","2"
"2022-10","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","30.30","D","","","2"
"2023-01","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","41.60","C","","","2"
"2023-04","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","31.60","D","","","2"
"2023-07","Ontario","2016A000235","Software engineers and designers [2173]","High school diploma or equivalent","Average offered hourly wage","Dollars","81","units","0","v105068376","7.322.6.5","46.15","D","","","2"
"2020-10","Ontario","2016A000235","Software engineers and designers [2173]","Non-university certificate or diploma","Job vacancies","Number","223","units","0","v105068377","7.322.7.1","95","E","","","0"
"2021-01","Ontario","2016A000235","Software engineers and designers [2173]","Non-university certificate or diploma","Job vacancies","Number","223","units","0","v105068377","7.322.7.1","85","D","","","0"
"2021-04","Ontario","2016A000235","Software engineers and designers [2173]","Non-university certificate or diploma","Job vacancies","Number","223","units","0","v105068377","7.322.7.1","150","D","","","0"
"2021-07","Ontario","2016A000235","Software engineers and designers [2173]","Non-university certificate or diploma","Job vacancies","Number","223","units","0","v105068377","7.322.7.1","350","D","","","0"
